id,ime,tema,podtema,leto,st_setov,novo,rabljeno
4555pb103,"Duplo Figure, Male, Brown Legs, Tan Top, Blue Arms, Tan Pith Helmet, Facial Stubble",DUPLO,"DUPLO, Town / Safari",2002,1,,2.12
4555pb104,"Duplo Figure, Female, Brown Legs, Red Arms, Tan Pith Helmet, Eyelashes",DUPLO,"DUPLO, Town / Safari",2002,1,3.21,1.59
4555pb105,"Duplo Figure, Male, Blue Legs, Yellow Top with Blue Overalls with Airplane, Yellow Cap",DUPLO,"DUPLO, Town / Airport",1993,1,,1.33
4555pb106,"Duplo Figure, Male, Red Legs, Yellow Top with Wrench in Pocket, Construction Hat Blue",DUPLO,General,1998,1,,0.65
4555pb107,"Duplo Figure, Female, Blue Legs, Yellow Top with Radio in Pocket, Yellow Aviator Helmet, Eyelashes",DUPLO,General,1993,1,,0.85
4555pb108,"Duplo Figure, Male, White Legs, Light Gray Top with White Shirt and Light Green Tie, Black Hair",DUPLO,General,1992,1,,3.04
4555pb109,"Duplo Figure, Robot Action Wheeler, Red Legs, Utility Belt, Chest Panel, One Red Eye and Silver Helmet",DUPLO,Action Wheelers,2000,1,,2.42
4555pb111,"Duplo Figure, Male, Dark Gray Legs, Blue Argyle Sweater, Gray Hair, Glasses",DUPLO,General,1994,3,,6.52
4555pb112,"Duplo Figure, Female, White Legs, White Top and with Yellow and Red Scarf, Black Hair",DUPLO,General,1991,1,,0.86
4555pb116,"Duplo Figure, Female, Dark Pink Legs, Yellow Sweater with 3 Buttons and V Stitching, Dark Orange Hair",DUPLO,General,1994,2,,1.36
4555pb118,"Duplo Figure, Male, Blue Legs, Green Top with Red Vest with Sheriff Star, Moustache, White Cowboy Hat",DUPLO,Western,1998,3,,3.05
4555pb119,"Duplo Figure, Female, Green Legs, White Blouse with Red Heart Buttons & Collar, Black Hair, Asian Eyes, Lips",DUPLO,General,1991,1,,3.99
4555pb120,"Duplo Figure, Male, Yellow Legs, Blue Top with Light Green Bow Tie, Black Hair, Asian Eyes",DUPLO,General,1991,1,,3.15
4555pb122,"Duplo Figure, Male, Black Legs, Blue Top with Buttons and Tie, Black Curly Hair, Brown Head",DUPLO,General,1991,1,,4.13
4555pb123,"Duplo Figure, Female, White Legs, Red Sweater with Yellow V Stitching and Buttons, Black Curly Hair in Bun, Brown Head",DUPLO,General,1991,1,,7.27
4555pb124,"Duplo Figure, Female, Blue Legs, Red Top with Necklace, Black Hair",DUPLO,General,1990,2,3.81,0.74
4555pb125,"Duplo Figure, Male, Yellow Legs, Red Top with Recycle Logo, Red Cap, turned down Nose",DUPLO,"DUPLO, Town / Traffic",1990,1,,0.88
4555pb127,"Duplo Figure, Female, Dark Pink Legs, Yellow Top with Dark Pink Buttons & Medium Green Collar, Black Hair",DUPLO,General,1994,5,,1.36
4555pb128,"Duplo Figure, Male Medic, White Legs, White Top with EMT Star of Life Pattern, Gray Hair, Glasses",DUPLO,"DUPLO, Town / Hospital",1994,3,,0.71
4555pb129,"Duplo Figure, Male Medic, Red Legs, White Top with EMT Star of Life Pattern, Red Cap",DUPLO,"DUPLO, Town / Hospital",1994,3,2.03,1.56
4555pb132,"Duplo Figure, Female, Red Legs, Yellow Blouse with White Collar and 2 Buttons, Gray Hair, Glasses",DUPLO,General,1990,4,1.17,1.33
4555pb133,"Duplo Figure, Female Zoo, Green Legs, Yellow Top with Green Overalls, Dark Orange Hair (Zoo Keeper)",DUPLO,"DUPLO, Town / Zoo",1995,3,,1.21
4555pb134,"Duplo Figure, Female, Wendy in Worker Outfit, Medium Blue Top",DUPLO,Bob The Builder,2002,2,2.82,1.72
4555pb135,"Duplo Figure, Male Police, Dark Gray Legs, Black Top with Zipper, Tie and Badge, Blue Racing Helmet",DUPLO,"DUPLO, Town / Police",2002,1,,1.57
4555pb136,"Duplo Figure, Male Fireman, Black Legs, Yellow Top with Flame and Orange Suspenders, White Fire Helmet, Moustache",DUPLO,"DUPLO, Town / Fire",2003,2,2.77,1.52
4555pb137,"Duplo Figure, Male, Blue Legs, Blue Top with Green Collar and Pocket Tabs, Brown Cap",DUPLO,General,2002,2,2.04,0.91
4555pb138,"Duplo Figure, Male Action Wheeler, Yellow Legs, Yellow Top with Racer Pattern, Red Racing Helmet",DUPLO,Action Wheelers,2000,2,4.14,1.22
4555pb139,"Duplo Figure, Male Action Wheeler, Blue Legs with Belt & Pockets, Red Vest with Wrench & ID, Yellow Cap",DUPLO,Action Wheelers,2000,1,,1.54
4555pb140,"Duplo Figure, Male Action Wheeler, Dark Gray Legs, Dark Gray Jumpsuit, Blue Arms, Blue Aviator Helmet with Goggles",DUPLO,Action Wheelers,2003,2,3.72,2.16
4555pb141,"Duplo Figure, Male, Blue Legs, Blue Top with Green Suspenders and Tiger Logo, Yellow Helmet with Tiger",DUPLO,"DUPLO, Town / Race",2001,1,1.01,1.31
4555pb143,"Duplo Figure, Male Police, Dark Gray Legs, Black Top with Pale Green Vest and Police Badge, Blue Cap",DUPLO,"DUPLO, Town / Police",2003,1,,1.36
4555pb144,"Duplo Figure, Male Police, Dark Gray Legs, Black Top with Pale Green Vest and Police Badge, Blue Helmet",DUPLO,"DUPLO, Town / Police",2003,1,,1.73
4555pb145,"Duplo Figure, Female, Brown Legs, Tooth Necklace Pattern, Black Hair (Cavewoman)",DUPLO,Dino,1997,6,,1.22
4555pb147,"Duplo Figure, Male Police, Dark Gray Legs, Black Top with Silver Harness and Yellow Stars, Headset, Blue Aviator Helmet",DUPLO,"DUPLO, Town / Police",2003,1,,2.52
4555pb148,"Duplo Figure, Male Police, Dark Gray Legs, Black Top Zippered Jacket and Police Badge, Blue Helmet",DUPLO,"DUPLO, Town / Police",2003,1,,1.25
4555pb150,"Duplo Figure, Male, Blue Legs, Green Top with Pocket, Light Gray Cowboy Hat",DUPLO,General,2001,1,,1.44
4555pb151,"Duplo Figure, Male Fireman, Black Legs, Black Top with Flame Logo, Red Fire Helmet, Moustache",DUPLO,"DUPLO, Town / Fire",2002,1,2.24,1.3
4555pb152,"Duplo Figure, Female, Medium Orange Legs, Medium Blue Top with Overalls, Black Hair",DUPLO,General,2002,2,8.63,2.27
4555pb153,"Duplo Figure, Male Action Wheeler, Dark Gray Legs, Brown Top with Parachute Straps, Brown Helmet with Goggles",DUPLO,Action Wheelers,2003,2,4.12,3.01
4555pb163,"Duplo Figure, Female, Pink Legs, White Top with Pink Scarf with Hearts Pattern, Brown Hair",DUPLO,General,1993,1,,1.78
4555pb166,"Duplo Figure, Male, Black Legs, Green Top with Vest, Gray Hair, Glasses",DUPLO,General,1991,3,,1.49
4555pb167,"Duplo Figure, Male, Red Legs, Red Top with Black Zipper and Racer #1, White Helmet",DUPLO,"DUPLO, Town / Race",1996,3,,1.42
4555pb168,"Duplo Figure, Male, Green Legs, Yellow Top with Green Overalls and Anchor, Red Cap",DUPLO,"DUPLO, Town / Harbor",1997,1,,1.28
4555pb170,"Duplo Figure, Male, Red Legs, Red Top, Life Jacket, Yellow Rain Hat",DUPLO,"DUPLO, Town / Harbor",1997,1,,2.32
4555pb171,"Duplo Figure, Male, Yellow Legs, Yellow Top, Life Jacket Red, Yellow Rain Hat",DUPLO,"DUPLO, Town / Harbor",1997,1,,2.2
4555pb172,"Duplo Figure, Male, Dark Gray Legs, Blue Top With 2 Buttons And Tie, Black Hair",DUPLO,General,1991,3,,0.73
4555pb173,"Duplo Figure, Male Action Wheeler, Dark Gray Legs, Brown Top with Fleece Jacket, Black Belt, Red Cap, Sunglasses, Headphone (AW Aviator)",DUPLO,Action Wheelers,2000,1,3.04,1.6
4555pb175,"Duplo Figure, Female Medic, White Legs, White Top with Pocket and EMT Star of Life Pattern, Black Hair",DUPLO,"DUPLO, Town / Hospital",2002,1,,1.59
4555pb176,"Duplo Figure, Male Fireman, Black Legs, Black Top with 3 White Buttons, Red Aviator Helmet",DUPLO,"DUPLO, Town / Fire",1993,1,,1.06
4555pb178,"Duplo Figure, Male Action Wheeler, Orange Legs with Belt, Blue Top with Pen, Chain, Radio, and Wrench, Blue Cap",DUPLO,Action Wheelers,2003,2,,3.35
4555pb179,"Duplo Figure, Male, Blue Legs, Green Zippered Jacket, Black Curly Hair, Brown Head",DUPLO,General,2002,1,,3.1
4555pb182,"Duplo Figure, Male Action Wheeler, Black Legs with Yellow Patches, Red Straps, Sunglasses, Red Cap",DUPLO,Action Wheelers,2000,2,4.88,1.82
4555pb184,"Duplo Figure, Male Medic, White Legs, White Top with EMT Star of Life Pattern, Black Hair, Brown Head, Glasses",DUPLO,"DUPLO, Town / Hospital",1995,1,,1.8
4555pb187,"Duplo Figure, Female, Yellow Legs, Blue Sweater Unbuttoned with Red Buttons, Yellow Hair",DUPLO,General,1994,2,,1.66
4555pb188,"Duplo Figure, Male, Dark Gray Legs, Tan Top Safari with Pockets, Cowboy Hat, Blue Bandana",DUPLO,"DUPLO, Town / Safari",2001,1,,13.39
4555pb189,"Duplo Figure, Female, Blue Legs, Tan Top with 2 Pockets, Tan Pith Helmet, Red Bandana, Eyelashes",DUPLO,"DUPLO, Town / Safari",2001,1,,4.22
4555pb190,"Duplo Figure, Male, Black Legs, Green Top with Yellow Scarf, Brown Hair",DUPLO,General,1995,2,,2.49
4555pb191,"Duplo Figure, Female, Dark Pink Legs, Yellow Blouse with Green Necklace, Gray Hair",DUPLO,General,1995,1,,2.45
4555pb192,"Duplo Figure, Female, Blue Legs, Red Jacket with Gold Buttons, Black Hair",DUPLO,General,1995,1,,1.95
4555pb193,"Duplo Figure, Male, Green Legs, Green Work Suit, Blue Arms, Blue Hat",DUPLO,General,2002,1,,1.58
4555pb194,"Duplo Figure, Male Fireman, Black Legs, Yellow Top with Flame and Orange Suspenders, White Fire Helmet, Headset",DUPLO,"DUPLO, Town / Fire",2003,1,,1.01
4555pb196,"Duplo Figure, Male Action Wheeler, Blue Legs, Red Top with Wrench, Red Cap, Sunglasses, Beard",DUPLO,Action Wheelers,2003,2,,2.55
4555pb197,"Duplo Figure, Male Action Wheeler, Green Legs, Green Top, Yellow Hat, Glasses (Construction Worker Driver)",DUPLO,Action Wheelers,2003,2,3.23,1.48
4555pb198,"Duplo Figure, Male Fireman, Black Legs, Yellow Top with Flame and Orange Suspenders, Blue Aviator Helmet",DUPLO,"DUPLO, Town / Fire",2003,1,1.68,2.7
4555pb200,"Duplo Figure, Male, Black Legs, Blue Top with Buttons and Tie, Black Hair, Asian Eyes",DUPLO,General,1995,2,,1.42
4555pb201,"Duplo Figure, Male, Black Legs, Black Top with Blue Straps and Racer Diagonal Zipper, Yellow Racing Helmet",DUPLO,"DUPLO, Town / Race",2002,1,1.51,1.35
4555pb202,"Duplo Figure, Male, Blue Legs, Red Top with Dark Tan Zipper Vest, White Cowboy Hat",DUPLO,General,2001,1,,3.51
4555pb206,"Duplo Figure, Male, Black Legs, Orange Vest, Dark Gray Arms, Construction Hat Blue",DUPLO,"DUPLO, Town / Construction",2002,1,2.2,1.26
4555pb212,"Duplo Figure, Female, Black Legs, Red Blouse with White Collar, Gray Hair, Glasses",DUPLO,General,1994,3,,3.18
4555pb213,"Duplo Figure, Male, Green Legs, Yellow Argyle Sweater, Gray Hair, Glasses",DUPLO,General,1994,3,,2.86
4555pb214,"Duplo Figure, Male Fireman, Black Legs, Black Top with Fire Logo and Zipper, Red Aviator Helmet",DUPLO,"DUPLO, Town / Fire",1995,2,,0.54
4555pb217,"Duplo Figure, Male, Yellow Legs, Red Top with Recycle Logo, Red Cap, turned up Nose",DUPLO,"DUPLO, Town / Traffic",1995,1,,1.54
4555pb218,"Duplo Figure, Female, White Legs, Blue Top with Scarf and Jet Airplane, Brown Hair, Turned Up Nose (Flight Attendant)",DUPLO,"DUPLO, Town / Airport",1995,2,,2.93
4555pb225,"Duplo Figure, Female Medic, Red Legs, White Top with EMT Star of Life Pattern, Black Hair",DUPLO,"DUPLO, Town / Hospital",1995,1,,1.63
4555pb226,"Duplo Figure, Male Fireman, Black Legs, Black Top with 6 Yellow Buttons, White Fire Helmet, Brown Head",DUPLO,"DUPLO, Town / Fire",1995,1,2.63,0.8
4555pb227,"Duplo Figure, Female, Green Legs, Yellow Blouse with Collar, Gray Hair, Brown Head",DUPLO,General,1995,2,,3.75
4555pb228,"Duplo Figure, Female, Dark Pink Legs, Yellow Sweater with 3 Buttons V Stitching, Black Hair, Brown Head",DUPLO,General,1995,2,,2.28
4555pb239,"Duplo Figure, Male, Light Gray Legs, Blue Argyle Sweater, Black Hair, Brown Head",DUPLO,General,1996,1,,
4555pb241,"Duplo Figure, Female, White Legs, Blue Top with White Buttons, Black Hair",DUPLO,General,1996,1,,
4555pb242,"Duplo Figure, Male, Dark Gray Legs, Light Green Top With 2 Buttons And Collar, Black Hair",DUPLO,General,1996,1,,
4555pb243,"Duplo Figure, Male, Yellow Legs, Blue Top with White Collar, Black Hair",DUPLO,General,1995,1,,2.03
4555pb244,"Duplo Figure, Male, White Legs, White Top with Black Zipper and Racer #2, Blue Aviator Helmet",DUPLO,"DUPLO, Town / Race",1995,2,,1.89
4555pb245,"Duplo Figure, Male, White Legs, White Top with Black Zipper and Racer #2, Round Eyes, Red Aviator Helmet",DUPLO,General,1994,1,,0.69
4555pb246,"Duplo Figure, Female, Yellow Legs, Light Green Top with Purple Dots, Yellow Collar, Brown Hair",DUPLO,General,1995,1,,1.34
4555pb247,"Duplo Figure, Female, Red Legs, Yellow Top with Red Buttons & Wrench in Pocket, Black Hair, Glasses, Brown Head",DUPLO,"DUPLO, Town / Traffic",1995,2,,2.64
4555pb248,"Duplo Figure, Female, Red Legs, Yellow Top with Red Buttons & Wrench in Pocket, Brown Hair, Turned Up Nose",DUPLO,General,1995,2,,0.94
4555pb250,"Duplo Figure, Male Fireman, Black Legs, Yellow Top with Flame and Orange Suspenders, White Fire Helmet, no Moustache",DUPLO,"DUPLO, Town / Fire",2003,1,2.77,1.01
4555pb251,"Duplo Figure, Male Fireman, Black Legs, Black Top with Flame Logo, Red Fire Helmet, no Moustache",DUPLO,"DUPLO, Town / Fire",2002,1,2.38,1.55
4555pb252,"Duplo Figure, Male, Black Legs, White Top with 2-672 Number on Chest, Black Hair, White Hands, Stubble, Moustache Stubble (Jailbreak Joe)",DUPLO,"DUPLO, Town / Police",1991,1,,1.8
4555pb253,"Duplo Figure, Female, Blue Legs, Red Top with Blue Overalls, Brown Hair, Turned Up Nose",DUPLO,General,1995,3,,3.3
4555pb255,"Duplo Figure, Male, Dark Gray Legs, Tan Top, Brown Aviator Helmet",DUPLO,"DUPLO, Town / Safari",1994,1,3.69,1.55
4555pb256,"Duplo Figure, Male Clown, Red Legs, Yellow Top with 2 Buttons, Blue Arms, Red Aviator Helmet",DUPLO,"DUPLO, Town / Circus",1996,1,,1.48
4555pb257,"Duplo Figure, Male, Black Legs, Nougat Top with White Stripes (American Indian Chief)",DUPLO,Western,1998,1,,3.52
4555pb259,"Duplo Figure, Male Clown, Red Legs, Yellow Top with 2 Buttons, Blue Arms, Red Hair Curly",DUPLO,"DUPLO, Town / Circus",2000,1,,1.47
4555pb261,"Duplo Figure, Male, Black Legs, Green Top with Vest, Brown Head, Gray Hair, Glasses",DUPLO,General,1995,2,,5.03
4555pb262,"Duplo Figure, Male, White Legs, White Top with Black Zipper and Racer #1, Blue Aviator Helmet",DUPLO,"DUPLO, Town / Race",1995,1,,4.95
4555pb263,"Duplo Figure, Male, White Legs, Blue Top with Plane Logo, Yellow Aviator Helmet, Turned Up Nose",DUPLO,"DUPLO, Town / Airport",1995,2,,1.62
4555pb266,"Duplo Figure, Male Police, Blue Legs, Black Top with Gold Badge, Black Hat, Turned Down Nose and Elliptical Eyes",DUPLO,"DUPLO, Town / Police",1991,1,,1.1
47205pb001,"Duplo Figure Lego Ville, Child Girl, Bright Green Legs, Light Blue Top with Red Flowers, Black Hair",DUPLO,General,1993,12,2.55,1.34
47205pb002,"Duplo Figure Lego Ville, Child Boy, Blue Legs, White Top with Blue Overalls, Worms in Pocket, Lime Cap",DUPLO,General,1993,23,2.1,0.71
47205pb003,"Duplo Figure Lego Ville, Child Girl, White Legs, Pink Top, Blond Hair (Princess)",DUPLO,Princess Castle,2005,2,6.07,3.12
47205pb004,"Duplo Figure Lego Ville, Child Girl, White Legs, Orange Top, Brown Hair (Princess)",DUPLO,Princess Castle,2005,2,6.22,3.21
47205pb005,"Duplo Figure Lego Ville, Child Girl, Red Legs, Dark Pink Top With Flowers, Black Riding Helmet, Glasses",DUPLO,General,2004,2,,0.96
47205pb006,"Duplo Figure Lego Ville, Child Girl, Red Legs, Dark Pink Top With Flowers, Light Blond Hair With Ponytail, Glasses",DUPLO,General,2004,5,,3.33
47205pb007,"Duplo Figure Lego Ville, Child Girl, White Legs, Dark Pink Top with White Lace Neckline, Blond Hair (Princess)",DUPLO,Princess Castle,2005,1,,6.77
47205pb008,"Duplo Figure Lego Ville, Child Girl, White Legs, Bright Pink Top, Dark Pink Arms, Reddish Brown Hair with Braids",DUPLO,General,2006,9,5.63,1.28
47205pb009,"Duplo Figure Lego Ville, Child Girl, Bright Green Legs, Medium Green Top with Red Trim, Black Hair",DUPLO,General,2004,5,,3.1
47205pb010,"Duplo Figure Lego Ville, Child Girl, Magenta Legs, White Top with Two Flowers, White Arms, Tan Hair",DUPLO,General,1993,4,2.42,1.72
47205pb011,"Duplo Figure Lego Ville, Child Boy, Medium Blue Legs, Blue Top with 'SKATE' Pattern, Red Cap, Freckles",DUPLO,General,1993,10,1.22,1.11
47205pb012,"Duplo Figure Lego Ville, Child Boy, Red Legs, White Top with 'SKATE' Pattern, Red Cap",DUPLO,General,2007,4,3.89,1.31
47205pb013,"Duplo Figure Lego Ville, Child Boy, Bright Green Legs, Bright Light Blue Top with Bright Green Overalls with Worms in Pocket, Brown Head, Red Cap",DUPLO,General,2007,4,2.29,3.56
47205pb014,"Duplo Figure Lego Ville, Child Boy, Medium Blue Legs, Blue Top with 'SKATE' Text Pattern, Lime Cap",DUPLO,General,2007,7,2.32,2.53
47205pb015,"Duplo Figure Lego Ville, Child Girl, White Legs, Bright Pink Top, Dark Pink Arms, Brown Head, Black Hair with Braids",DUPLO,General,2007,1,3.38,4.29
47205pb016,"Duplo Figure Lego Ville, Child Girl, Magenta Legs, White Top with Flowers, Reddish Brown Hair with Braids",DUPLO,General,2007,11,1.96,3.67
47205pb017,"Duplo Figure Lego Ville, Child Girl, White Legs, Bright Light Blue Top with Heart Pattern, Blond Hair (Princess)",DUPLO,Princess Castle,2005,2,,1.26
47205pb018,"Duplo Figure Lego Ville, Child Girl, Red Legs, Dark Pink Top with Flowers, Black Riding Helmet",DUPLO,General,2007,2,,1.34
47205pb019,"Duplo Figure Lego Ville, Child Boy, Reddish Brown Legs, Black Hair, Stone Necklace (Caveman)",DUPLO,Dino,2008,1,3.67,0.84
47205pb020,"Duplo Figure Lego Ville, Child Boy, Blue Legs, White Top with Red '3' Pattern, Dark Red Hair",DUPLO,General,2009,2,3.89,4.16
47205pb021,"Duplo Figure Lego Ville, Child Girl, Blue Legs Overalls with Yellow Flower in Pocket, Red Top, Reddish Brown Hair, Brown Eyes",DUPLO,"DUPLO, Town / Farm",2010,3,0.9,1.23
47205pb022,"Duplo Figure Lego Ville, Toy Story Alien",DUPLO,Toy Story / Toy Story 3,2010,2,10.95,6.74
47205pb023,"Duplo Figure Winnie the Pooh, Piglet (Lego Ville)",DUPLO,Winnie The Pooh,2011,2,10.1,3.97
47205pb024,"Duplo Figure Lego Ville, Child Boy, Medium Blue Legs, Blue Top with 'SKATE' Pattern, Red Cap",DUPLO,General,2012,2,2.28,1.25
47205pb025,"Duplo Figure Lego Ville, Child Boy, Blue Legs, White Top with Blue Overalls, Lime Cap, Freckles",DUPLO,General,2013,11,1.34,0.73
47205pb026,"Duplo Figure Lego Ville, Child Boy, Blue Legs, Light Bluish Gray Top with Number 8, Medium Blue Arms, Red Cap, Freckles",DUPLO,General,2013,12,1.26,0.82
47205pb026a,"Duplo Figure Lego Ville, Child Boy, Blue Legs, Light Bluish Gray Top with Number 8, Medium Blue Arms, Red Cap, Freckles, Oval Eyes",DUPLO,"DUPLO, Town",2016,3,,
47205pb027,"Duplo Figure Lego Ville, Never Land Pirates, Cubby",DUPLO,General,2013,1,3.93,1.91
47205pb028,"Duplo Figure Lego Ville, Child Girl, Magenta Legs, Bright Pink Top with Flowers, White Arms, Tan Hair with Braids",DUPLO,"DUPLO, Town",2013,13,1.42,1.27
47205pb029,"Duplo Figure Lego Ville, Child Girl, Red Legs, White Top with Heart, Black Riding Helmet",DUPLO,General,2013,2,3.96,1.67
47205pb030,"Duplo Figure Lego Ville, Child Girl, Red Legs, Medium Blue Jacket over Shirt with Flower, Reddish Brown Pigtails",DUPLO,General,2014,7,2.28,1.25
47205pb030a,"Duplo Figure Lego Ville, Child Girl, Red Legs, Medium Blue Jacket over Shirt with Flower, Reddish Brown Pigtails, Oval Eyes",DUPLO,General,2017,1,,
47205pb031,"Duplo Figure Lego Ville, Child Boy, Red Legs, Blue Top with Red Car Pattern, Reddish Brown Hair",DUPLO,General,2015,7,2.79,0.75
47205pb032,"Duplo Figure Lego Ville, Child Girl, Red Legs, Bright Pink Top with Bow Tie, Black Hair with Pigtails",DUPLO,General,2015,4,2.18,1.21
47205pb033,"Duplo Figure Lego Ville, Child Girl, Medium Lavender Legs, Lavender Top, Dark Orange Hair with Diadem, Princess Sofia",DUPLO,Sofia the First,2015,3,3.56,2.48
47205pb034,"Duplo Figure Lego Ville, Child Girl, White Legs, Bright Light Yellow Top, Yellow Hair with Diadem, Princess Amber",DUPLO,Sofia the First,2015,1,2.54,3.36
47205pb035,"Duplo Figure Lego Ville, Child Girl, Magenta Legs, Medium Blue Jacket over Shirt with Flower, Black Pigtails",DUPLO,General,2015,3,2.13,1.63
47205pb036,"Duplo Figure Lego Ville, Child Girl, White Legs, Red Fair Isle Sweater with Orange Diamonds, Brown Eyes with Cheeks Outline, Black Pigtails",DUPLO,Arctic,2016,1,1.89,1.6
47205pb037,"Duplo Figure Lego Ville, Child Girl, Dark Azure Legs, White Top with Pink Butterfly, Yellow Hair with Pigtails",DUPLO,General,2016,8,1.86,1.44
47205pb038,"Duplo Figure Lego Ville, Child Boy, Dark Azure Legs, Red Top with Space Rocket Ship, Black Hair",DUPLO,General,2016,6,1.77,1.52
47205pb039,"Duplo Figure Lego Ville, Child Girl, Bright Green Legs, White Top with Yellow Pattern and Blue Bow, Brown Hair, Brown Head, Magenta Glasses",DUPLO,General,2015,3,2.53,2.76
47205pb039a,"Duplo Figure Lego Ville, Child Girl, Bright Green Legs, White Top with Yellow Pattern and Blue Bow, Brown Hair, Brown Head, Magenta Glasses, Oval Eyes",DUPLO,General,2016,1,,
47205pb040,"Duplo Figure Lego Ville, Child Girl, Dark Pink Legs, Medium Blue Jacket with Flower Top, Black Riding Helmet",DUPLO,General,2016,1,,3.28
47205pb041,"Duplo Figure Lego Ville, Child Girl, Red Legs, Bright Pink Top with Flower on Pocket, White Arms, Black Hair Pigtails with Uneven Bangs",DUPLO,General,2015,1,,
47205pb042,"Duplo Figure Lego Ville, Child Boy, Red Legs, Medium Blue Top with Zipper and Blue, Red and White Stripes, Red Cap",DUPLO,General,2015,1,2.17,1.43
47205pb042a,"Duplo Figure Lego Ville, Child Boy, Red Legs, Medium Blue Top with Zipper and Blue, Red and White Stripes, Red Cap, Oval Eyes",DUPLO,General,2017,6,,
47205pb043,"Duplo Figure Lego Ville, Child Boy, Bright Green Legs, Light Bluish Gray Top with '8' Pattern, Medium Blue Arms, Red Cap",DUPLO,General,2015,2,3.16,2.57
47205pb043a,"Duplo Figure Lego Ville, Child Boy, Bright Green Legs, Light Bluish Gray Top with '8' Pattern, Medium Blue Arms, Red Cap, Oval Eyes",DUPLO,General,2017,1,,
